X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,XC,y
0.857287316,0.594880375,-0.582742017,-0.082121255,-0.162267473,1.582516959,-1.010788444,-2.073989725,1.730709527,0.897695421,-0.423657893,1.392814704,1.283916964,0.960505152,0.62149859,0.074022097,0.867035597,1.690384998,0.695293365,-0.444393971,0.58265611,1.629732179,0.332835588,0.493564086,-0.948735371,0.537737549,-1.081625824,0.402701232,-0.741439695,1.267801711,A,0
1.08595092,-0.212008965,-0.432239738,-0.777175013,0.284373698,0.818654604,-1.692081202,-0.405574642,1.258372821,0.368161153,0.031249917,0.146790263,-0.999673764,0.702979054,0.195390866,1.257784939,1.755352054,0.732868948,-0.100771093,1.371181582,0.262719768,-1.373295636,1.396844926,-0.266420619,-1.072888065,-0.265468687,1.10513144,0.723435738,0.559989581,0.355153434,A,0
1.360553553,-0.973859037,0.549448544,1.463560238,-0.171864238,-2.241726763,0.291786209,-0.180271759,-2.034256154,0.418524269,1.036631421,1.432240764,-0.391412196,-0.172727727,-1.382919982,1.379297508,-0.606430337,0.023069084,-0.836730507,-0.050733892,-0.277087398,0.701921046,-0.570786863,-0.410582095,-0.482370335,1.390648308,-0.034861296,-0.273690576,0.00980316,0.11857813,A,0
-1.226927104,0.851846993,-1.92187121,-1.391714948,1.148235498,-1.98622835,-0.171821485,1.353377497,-1.620200827,0.274834504,0.858736437,0.750359768,1.418087616,-2.002524677,-0.619416834,0.441299446,-0.034729594,-0.19758944,-2.13041893,1.148781643,-0.91897409,-0.214543014,-0.240986617,1.139990543,-0.475476255,-0.396402869,-0.636841491,0.710518544,-1.210333339,-0.046015831,D,0
-1.259567468,0.038543002,-2.073693465,0.450374676,0.408140675,1.291398696,0.313957849,-0.619362456,0.627093237,-1.831804828,-0.734613566,0.783393407,1.22859919,1.422755436,0.134219228,-0.897240908,1.777533906,-0.444150558,1.196307966,0.583939505,-0.902252453,-1.41034632,-0.444904809,1.249173869,0.256844091,0.621885664,-1.116592764,0.084431052,-0.709422633,0.470369184,A,1
0.666797291,-0.621878472,-0.902594691,-0.651229651,-0.506459697,3.037973178,1.020458739,1.327786081,0.494568369,-0.954785313,-0.824745843,1.860635661,-0.207228621,0.598638925,0.625598727,-0.932678212,1.384622512,-0.49029369,-0.142060861,0.231416896,0.508138075,1.218775025,-0.212036165,-1.136197192,1.415491894,0.658824604,-0.866777196,1.841189646,0.521377727,0.034722344,E,0
-0.613976431,0.097523641,0.481154305,0.463772565,0.974961204,-0.135352907,-2.116033716,0.076936643,-0.059644912,-2.590994783,0.772167269,1.956513449,-0.408707836,1.04966569,0.381561859,0.46652665,0.506744623,0.054027381,-1.578494911,0.740925975,-0.666818912,-1.596872428,0.692996975,0.172666095,0.481784965,0.23799248,-0.414288465,-0.056026716,-0.959367045,-1.462222558,B,0
1.311639435,-0.348266403,-0.601410627,1.524548355,1.531594467,-1.171244199,-0.574359984,0.952617036,-0.084751934,0.248776673,-1.401214568,-1.341349086,-0.425650273,-1.109881164,0.617904396,0.460179033,1.225235157,0.72404665,-1.356507073,-2.179494394,1.602781912,1.791984124,1.43107521,-1.098539301,1.229924445,-0.506854159,0.057227463,-0.136140773,0.831961779,-0.38640888,A,0
-1.611807652,0.445408283,-1.281731781,0.20135321,1.277824079,1.138237218,-1.466434448,1.321987239,-0.734444999,-0.900915634,0.165380477,0.999318858,0.91706812,1.440377183,0.990237117,1.424878794,1.257219293,0.235660211,0.061631673,0.997183951,0.595273685,0.654843318,1.608025238,-1.573015026,-0.627868763,-0.584725913,0.083061145,2.647279246,2.340358315,-1.142018757,E,0
0.466991959,1.132311637,-0.003658047,-1.110268753,1.080597513,-0.366865282,-0.541451215,-0.062356252,-0.154425749,0.863703912,1.333085543,0.382695225,0.871357738,-0.105429625,0.624714626,0.07178186,-2.700990637,0.32819107,-0.26033065,1.098314838,0.026843303,-0.005271869,-0.589637251,-0.00637945,0.752881738,0.113844146,-0.993568572,-0.286322261,-0.47288251,-0.329058432,D,0
-0.446195957,-1.058141134,-1.466980597,0.537451792,-0.260058409,1.149509835,1.343055679,0.042676149,0.99876463,0.150824042,0.844010523,-0.104431966,1.444045805,-0.449304019,-0.115226266,-0.027226503,2.085789556,0.713840033,0.447808067,-0.551508931,0.109487822,-1.225213991,1.227607697,1.369714716,-1.4214582,0.52620915,0.284519415,-0.556756904,-0.535719894,0.22245732,A,0
-1.063394196,-0.028177666,-0.576936537,1.500688631,-1.180431066,0.580141707,0.523789779,-1.194352805,-2.526256746,-0.169626011,0.585522935,0.561420671,1.332188774,-0.110146564,-0.788568111,-0.000912745,0.308835781,1.124779023,1.386458041,-0.796833185,-0.932445262,1.871967333,-0.876510905,0.199132175,1.384337327,0.714153031,-1.325720513,-0.462891429,0.053512437,-0.503424242,C,0
-0.45174162,-0.75960235,0.36695616,-0.410714041,-0.758693509,0.383901359,0.651210134,0.611983272,1.089145735,-0.320954642,-0.174564232,0.378599487,-1.654516431,0.195412665,-0.459902768,0.451848562,-0.967794836,0.264024366,-0.655966345,-0.560731584,0.077074061,0.961131573,0.256471574,-0.264866633,2.125559984,-0.666862403,0.231154026,-0.464405753,0.281138154,-0.904303474,A,0
-0.32245951,0.249895678,-0.141103079,-1.34830543,-0.895609891,-0.15546486,0.068777486,-0.569472918,1.171435058,-0.004798507,-0.057880832,0.040361773,-0.226647411,0.503497655,0.409401408,1.010157706,-0.229855208,0.519087674,0.083396191,2.298179156,1.218961432,-0.094959035,-1.774916431,1.781450189,-1.008271311,0.413181221,1.721255692,0.453674775,-0.100286973,0.24256353,A,0
-1.339712857,0.47976384,0.665878825,-0.861244269,-0.476947654,0.817077215,-0.218067284,0.226216557,-1.485917466,-1.345938842,-0.491027324,-0.163684701,0.3395196,0.287258242,0.014063906,-0.369639516,1.099646259,0.973950683,-0.26343952,-0.014067033,-0.09420707,-2.609713819,-1.048602685,-0.442953658,-1.242452333,0.005749385,0.153136476,0.197184721,0.823744208,-1.546793558,A,1
0.07700362,0.844850764,-0.953025776,1.309842052,1.395683633,-0.0445987,0.094635653,0.637944446,0.534267118,-1.064435341,-0.318325075,0.422267787,2.058169675,-0.23045466,0.025262379,0.799197192,0.521255245,-0.699207357,1.459831004,-0.383393097,-1.206235629,0.819669767,0.832254308,1.826892504,0.703692147,-0.652516541,-0.690442624,-0.278258054,-1.163631457,-0.529633216,D,0
0.895892774,1.52929232,-1.365914395,0.463950329,0.138005598,0.082925747,-0.679367948,-0.862149727,0.363865278,0.709190582,-0.010703969,-1.170501338,-0.36455352,-0.435526568,-0.385600498,1.130060729,-1.430705422,1.271976359,-0.536503151,-0.59374156,0.996745947,0.133445509,-0.998065348,-0.773125965,2.466494246,-1.014594587,-1.471368354,-0.333392575,-1.759706828,-0.272128606,D,1
1.048315779,-0.071573989,1.011949472,-1.841293503,-0.964579927,-0.353698722,-0.588644835,-1.261910051,-0.242101377,-1.9762855,-1.177796691,-0.660299477,0.883848168,0.756398884,-1.738247983,-0.928874415,-1.179203423,-0.070675006,2.010262609,-0.286205521,-0.488259877,1.137481861,0.12822145,-0.206224488,-0.34216003,-0.023077466,-0.684292439,1.07336864,1.294747417,-2.117830939,A,1
0.109603157,-1.218754887,0.334385679,0.935253036,1.013270313,0.34156028,0.342936195,0.850769315,0.269425929,-0.947777414,-0.539013628,1.674464016,0.482423676,0.457716441,-1.876196074,0.966939503,0.100875592,0.570889001,-1.059830574,0.342809578,0.218284222,-0.540044873,-0.963351069,0.995988694,0.425310108,-0.337981646,-0.347032531,-1.711084202,-0.722208118,0.940381099,A,0
1.313934442,-0.837823257,-0.783262753,1.197315209,-0.149703899,0.584656525,0.032089152,0.683219363,-1.436737606,-1.317652992,-0.439606257,0.253668626,-0.578124874,0.337168378,-0.696702478,-0.281065132,-1.156266249,-1.330369544,-2.00105676,0.616794348,-0.869954955,1.46834456,0.708683727,-0.436090783,1.305159768,-1.089519352,-1.046580648,0.187672601,0.772438782,0.248995273,B,0
0.378331109,1.198395295,-0.60147137,-1.843855239,-1.329198106,0.099004244,1.168412008,0.661637086,1.022715274,-0.10207048,1.380350219,-1.39331846,0.401287756,-1.096804851,-1.479639821,-0.863865813,1.812865365,-0.413341968,-0.261252779,-0.454255639,-1.476512519,0.257705938,-0.237110092,0.496332779,-0.31880934,0.887402887,1.41081752,-1.592830967,-0.143723216,-2.052657331,A,1
-1.175950395,0.751004214,-1.200432425,1.364437938,-0.262583535,-0.881755756,0.643123523,-0.952025343,0.201458703,-0.550926092,-0.182425476,-1.759307503,0.091573833,0.972295481,-0.051433487,-0.175646919,0.086448445,-1.590239481,0.192092459,-0.239322647,-0.980356707,-1.471856572,-1.322741199,-1.247781125,0.00020089,2.377066396,0.020340996,-0.496048667,-0.084669412,0.182998052,C,1
1.401660565,-0.102835039,-0.870631349,-1.071885085,-1.110048022,0.151459484,1.36669095,0.445055893,-1.13567243,1.173026779,-0.225279329,0.778890128,-0.414117706,0.885730449,0.000530751,0.26705885,-0.107863396,0.482782251,0.971948997,-1.826546644,0.061388384,-0.271922567,-0.630607433,1.428692264,0.787199543,-0.982018524,-1.449789504,-0.457782823,1.654691174,1.21736966,E,1
0.785278913,0.275230184,0.274330625,0.182002003,-0.113085151,0.344464394,-0.636955652,0.282922328,-0.130979213,0.206169199,-0.35708147,-1.570861584,-0.457045056,-0.848782608,1.75487011,-1.95064437,0.326061302,1.589207068,-0.402732673,-1.868090082,0.029982008,0.238659411,1.597298363,-0.232273942,1.962680013,1.36846771,1.032404956,0.590391181,-0.207293895,-1.079936562,A,0
-0.115594965,-0.007948193,-1.448677555,-0.294663142,-1.467779535,-0.334949411,0.816455363,1.335244228,0.129318783,-1.109019359,1.515644869,0.051522008,-1.950106187,0.135412257,-0.805615526,0.703420524,2.064533459,0.852600384,0.058708135,0.913765684,1.006635162,0.038749563,0.05936639,-0.725094353,-1.112779481,0.742375767,0.386539758,0.798439908,0.770472171,-0.861657966,E,0
-1.52523284,-0.020164878,0.045793074,0.43710446,0.34663449,0.127618497,1.507975536,-0.666040982,-0.417610574,0.730331734,0.698826926,-1.614646469,-0.20777966,-2.359177451,2.803600008,0.228655337,1.457076789,0.243833513,0.153666393,-0.393464976,-0.373860806,-0.383233213,0.775007633,0.904382606,0.213202872,-1.077108014,-0.117182649,0.327903786,0.803349861,2.442612456,A,1
-1.067355673,0.006034041,0.371658968,1.10022338,-0.184697317,-1.201586849,1.161395403,-0.471718733,-2.110742134,-1.719813724,-1.034708495,-0.722610233,-0.368289115,0.912284924,0.629488532,0.522710186,-2.045590808,0.647373223,0.891403679,0.296247538,-0.225891261,-0.081671907,0.158756002,-0.508116485,0.844775982,1.262781353,-0.346506411,0.056325009,1.590683994,0.792775197,C,0
0.377307558,-0.47679871,-1.461663651,1.861818164,0.239788366,1.983404125,-0.122097177,-2.794390206,-0.17647551,1.591721476,-1.21146494,-0.630078859,-1.093047692,-0.529870025,0.139066516,0.335031845,0.107519394,-0.57504089,-0.673375482,0.474383952,-0.058811695,0.262170701,-0.450220878,0.509223468,-0.000141302,-1.81349139,1.413845486,0.590703182,0.936517122,-0.02919828,B,1
0.624702143,1.361327413,-0.103193902,0.707368577,0.731998167,-1.259473641,0.334705952,-0.674589876,0.076160532,0.969789484,-1.433664456,-0.068485615,0.556902937,0.869379154,0.32689771,0.692592085,-0.315519696,0.099192544,-0.435373378,0.907230805,-0.636682733,0.579185256,-0.384093733,-0.661197605,0.781297277,1.487178599,-0.174469625,-1.47345353,-0.127920281,1.803892279,C,0
0.061045176,-1.493765691,-0.224672633,-0.270376862,0.37229725,-0.060909822,-0.36156927,1.821658248,-0.348676454,0.539738078,-0.060390773,-1.668538318,-0.140850141,-0.284728547,-1.736491452,0.02226931,-1.708894365,0.391547954,0.830168432,0.592953411,-0.420982358,0.446492064,1.384321878,-0.024377805,-0.580880805,0.182578435,-0.627249097,2.002470245,0.471983139,-0.112145252,B,0
0.798402606,1.055183662,1.36915074,-3.152633107,-1.419487038,-1.731114978,-0.160862423,-0.065492821,-0.531419521,0.780965722,-0.477755832,2.51171453,0.994280351,1.457115074,2.720776754,-0.48964281,0.413847556,0.568392489,0.224904043,0.127159836,-0.039168692,-1.317859613,0.181004186,-1.613931245,-0.037021348,0.939363554,-0.527939409,1.924291088,-1.556523581,-0.175536114,E,0
-0.065343589,1.283693623,2.218807114,0.084713328,0.577802454,-1.422183901,-2.314857473,-1.19405616,0.618582401,0.051618771,-1.038572759,-1.308327992,0.749674294,0.855419447,-0.354965151,0.510409831,-0.775510784,-0.477671834,-0.3336996,-0.970403787,0.585229433,-0.051175244,-1.096281002,0.000823477,-0.480361796,-0.285115439,0.509377775,0.735342437,-0.558392169,-0.675554157,D,0
-0.809806156,0.9101957,1.030372856,-0.637686521,-0.754108638,0.383368605,-0.630864727,-0.145537326,-0.528657486,-0.561167442,-2.063816869,1.57707322,-1.278375984,1.839737315,-0.258369213,-0.671647952,-0.952893656,-0.523134128,0.796818361,2.550327578,-0.182848594,-1.2371086,-0.563731907,0.523087063,-0.241412992,1.631416521,-0.258196321,-0.361520289,-0.162758284,-0.722599027,A,0
1.182156993,-0.509598964,-0.272080168,-1.08760118,-0.385289033,2.008232923,-1.184463693,-0.18023156,-0.011319808,-0.690522745,-1.021664491,0.815450203,-1.204511078,-1.001632339,0.640676234,-0.71409954,0.027864053,-0.046759621,1.673575644,-0.561074359,1.190306144,0.45849281,-0.412972446,-0.811734614,0.782979329,-1.354008302,-0.137747142,0.114018276,0.714020599,-1.472886834,D,1
0.385278134,0.475728682,0.227476513,1.106969041,0.34135763,0.468525564,-1.114296777,0.633047238,-0.762339905,-0.660082898,0.052263123,-0.387125753,-0.971389278,0.251704804,0.734229621,0.208214913,-0.285345271,0.225041331,0.392591883,-0.04373409,1.158186287,0.735004337,1.084681508,0.298044783,0.872629097,1.167988885,-1.326321166,-0.96620621,0.271597726,-2.019800162,D,0
0.266612948,0.647448778,-0.608952408,0.009661679,0.397065157,0.119469999,0.756227387,0.613089937,0.632835439,-0.662690156,0.231695574,1.319420387,-0.162351493,0.589407815,-0.287512977,-1.874395341,0.299603138,-0.178384814,-0.673417024,0.466084796,1.506433299,1.391792883,0.165295373,-1.382044121,-0.322409204,0.207658464,0.076806704,0.539092129,-0.740886995,0.383247678,A,0
-0.574347438,-0.309252383,-0.972880519,-2.14216299,0.747626362,0.42502204,0.142414369,-0.687245921,1.242494041,-0.62268952,2.192034424,0.421784748,-0.27811804,0.513466941,-0.579090213,0.718478745,0.5442341,0.903469973,-0.574652284,-0.678440082,0.028221169,-0.887559952,0.857198064,-1.729083591,1.904426846,0.308613452,-0.532957994,-1.639865847,-0.568279426,-1.420865925,D,1
1.084350095,1.173540812,0.652683153,0.693815836,1.355590989,-0.486341013,0.512224883,1.059486823,0.905481565,0.504069419,-1.482066508,-1.031402057,1.112610391,0.665152957,-0.149591041,1.705585272,-1.288820176,0.315999777,-1.340295561,-0.129434246,0.360588764,0.717522989,-0.81461154,-2.387100016,0.394407687,-1.058844848,-0.542935993,-1.095859901,-0.395849253,-1.702543716,B,0
-0.292901897,1.350840415,1.322852905,0.289080863,-0.224270396,-0.176485444,-0.737537771,0.242765773,-0.713394122,1.264258919,-0.230141513,0.482590283,1.106725755,0.143280395,-0.053943819,0.211501676,-0.379594536,-0.780435793,0.26229843,-0.161971659,-0.20807042,-0.050066435,-1.835523486,0.485642718,0.597569263,0.190559166,2.574053157,0.726271086,-0.073311281,-0.160860931,E,0
-0.324049854,-0.848281,-1.127028521,-0.566860664,0.520933493,-0.410910382,-0.770266521,-0.495248748,-0.691679627,-0.534210273,0.323541728,-0.133094538,-1.168950262,1.480198135,-1.079257249,-0.012821487,0.093513036,1.188807098,1.171669713,-0.945938532,0.545034139,-0.536728999,-1.906877119,-0.226334534,0.639573434,1.190346449,-0.301012733,1.231852292,0.929513298,0.195787553,B,1
-0.897546528,0.560991803,-0.245805633,-0.816090736,-0.059740309,-0.282230678,-0.001683349,-0.608941625,-1.039062606,-1.43121622,-2.216785199,0.634316232,0.220897917,-0.950690503,-1.093945495,0.770940912,1.884425665,0.085378077,1.129969837,0.92507112,-1.403282712,1.587451175,-1.814043812,1.349955053,0.469823748,1.141483798,-0.298407888,-0.937849013,1.155756253,0.752243772,B,1
-0.39655211,0.042831684,-1.175695902,0.322624759,-1.907259455,0.381906671,-0.77073548,-0.736904742,0.391246414,0.327445246,0.869586989,-0.977449988,0.178922684,0.655270853,-0.858993336,-0.941635146,-0.022416952,0.516575207,-2.039491831,0.957327473,-0.428167335,0.543650163,-1.177197659,1.584263889,1.281987449,-0.177506478,1.20168442,1.679011598,1.959295663,-1.807771753,A,1
-1.403055347,-0.703786764,0.041523144,0.571556331,1.289402449,-0.105016873,-2.077204887,-1.543937078,1.218818342,0.322499536,2.079786745,1.010497069,0.471701258,-1.963332445,-0.441805137,0.786317857,-0.534920437,-0.952843521,1.635881728,0.024366257,0.16133698,0.283105176,1.071331876,-0.26271215,0.382796974,0.690403622,0.789908756,1.08017273,-0.106745389,-1.426995809,B,0
-1.711359663,0.554059797,0.683897712,-0.761398856,-0.647544223,-0.730105046,0.835674239,0.138885999,-1.28518749,0.278581496,-1.103049692,-0.03387129,2.168898519,1.300032818,-0.862995124,0.697275745,1.065546059,1.501844728,-0.966952194,0.984950515,-1.106090557,1.343940247,1.267953542,-1.326587766,0.246034176,1.718908166,-1.033425939,0.10745109,2.263710691,1.558578719,A,0
0.355032964,0.927307425,-0.875067081,0.537006897,0.525024758,0.40285654,-0.224612081,0.696575484,-0.961016901,-0.213884024,-0.093286643,-1.04587688,0.392911603,-0.864015704,-0.116070106,-0.668475334,-0.84166598,0.919289994,0.319379118,-2.765910111,-0.325870615,-0.487122884,-0.486474906,1.159391442,-0.771321134,-1.455533386,-0.524750098,-0.088822338,0.411097061,-0.232224109,C,1
0.719311763,0.925804993,0.726266883,1.114829592,-0.848596628,-0.726046345,1.917456575,0.566516376,-0.777214948,1.114789252,0.3962727,-0.600968655,-2.350400338,-2.62227164,1.984642673,0.978911396,0.702165431,-0.81841782,0.513314753,1.137754666,-0.211041149,-0.280746374,0.420515363,0.190824353,-1.176594291,2.006199294,-1.500522286,-0.241222514,-0.153416957,-1.738523634,C,0
0.266689137,0.266118321,-0.192466565,-1.841214383,0.493639428,0.700681174,1.54017721,0.924827283,0.407208816,0.449575931,-0.58527301,0.499517929,-0.798070208,0.170881976,0.545415878,0.182487474,0.808918827,1.169778795,-1.411711677,1.930126503,-0.610038688,-0.35848229,2.198755809,-1.008211373,1.293772098,-0.279475127,0.694918441,0.389833699,0.168527661,-1.419597626,D,0
-0.537460616,-1.166581842,0.970130057,-1.232743901,1.1564781,-0.011916932,0.567871035,-0.204763333,0.193837744,0.8261796,-0.065742549,-0.499240897,-0.18084145,0.557411671,2.550413509,-0.261670978,-0.353919612,-0.84573648,-1.601569612,-0.429510297,0.076744095,0.275413785,1.042483506,-1.581920191,-0.363629716,-1.019896451,-0.856901769,1.986973227,-1.840561679,0.299395597,D,0
-0.197740398,1.146361642,1.576379467,-0.516241443,1.457074281,-1.776137981,1.09783553,1.046148264,0.83939575,-0.23532063,-0.618157839,0.969819079,1.135482861,0.987971975,0.022157639,-0.734798514,0.661568062,-0.13937769,-0.703985401,-0.738398549,0.291925089,0.221457808,0.441209838,-0.600595723,-0.890781241,1.903792285,0.025064023,-0.907070599,-0.71331084,-1.425876547,A,0
0.671944145,-0.716078326,0.509188438,-0.239085864,-1.058739557,-1.422398382,0.986002664,-0.400432984,-0.465310417,-0.087823005,0.840024922,0.496831987,-1.599255835,-0.185177612,-0.498531896,-0.326722417,-2.249759307,-0.167728013,0.956371189,-0.756883794,0.409200776,-0.243823654,0.060185215,-0.836746104,0.723209801,-0.156333282,0.431754716,-0.760352786,-0.377321471,-0.569634527,C,0
0.688861654,2.88E-05,1.367893478,-1.234681327,0.139113973,0.941295711,0.471292613,1.468942494,-0.648368509,0.06525284,2.987946445,-0.483077975,0.563548572,0.170879222,1.792275974,0.497932788,1.541774452,-0.799151618,1.514219957,0.663533843,1.946643408,-1.366278822,-1.110891634,0.290827235,-1.101670719,-1.995947372,-0.061337892,-0.755646276,-0.32983344,-0.462993501,C,0
0.693499466,1.267132606,-0.524867132,-0.416260325,0.012338371,1.024747332,-1.222969206,-0.331677655,-0.789592485,-0.253870273,0.267634917,0.180645501,-0.416607942,0.08474183,-0.464610355,0.018327836,1.253275618,0.109792463,0.960679416,0.845966083,0.626237714,0.390482659,-1.288144286,-1.094589343,1.034716003,0.666688644,-0.981760288,0.100388011,-1.066845925,0.708395931,B,1
-0.176734785,-0.336339756,0.009405173,-0.250772915,0.072609304,0.433833272,-0.118092336,0.996483767,-0.386682873,-0.700629738,1.543504489,1.52479118,-0.945009223,-0.231567821,-1.666126572,0.920484592,0.337624532,-0.165226979,0.272689815,0.000672115,0.480298408,-0.322975865,2.091303088,-1.060438603,-1.495796159,0.628421965,0.287646147,-2.626793882,-1.122647872,0.426762566,A,0
0.497492473,-0.336515031,-3.107274637,-0.042345218,0.841560727,0.799101658,-0.525599272,1.791200515,0.247871274,-1.764622369,-1.55125179,0.730252582,0.420933974,0.15050799,-1.279293706,-0.503112123,0.764303897,0.861291169,1.416665075,-0.86385786,-0.69247565,-0.157071086,-0.169766449,0.073140918,2.289828384,1.312434371,-0.251569953,0.701113932,-0.884697814,0.111126416,D,0
-2.990309748,0.057169272,-0.066130415,-0.694788784,-0.678006203,-1.064527807,-0.232388923,0.491716561,0.695570514,1.475044679,0.209174827,0.623742951,-0.607582293,-0.303822986,2.224675995,0.020875947,0.51738692,-0.564405791,0.160611971,-1.101282836,-0.168214597,-0.156714234,0.711666443,0.561893717,-0.132748097,0.163618295,-1.266004993,-0.053947304,2.408393536,-0.699608853,E,0
1.849373346,0.774508021,-0.180667835,-0.206743405,0.178619483,-0.008143421,0.22429493,0.973863469,-0.402113203,0.402621719,0.822841391,-0.613994422,-0.109213096,-0.269453161,0.893538758,-1.024943533,-2.336207676,0.329630755,0.112072038,1.093860602,-0.099945026,-1.215117972,1.176887379,0.088945652,-1.153384023,0.509975811,0.423724258,-0.107757546,0.760208305,-0.610933533,C,0
1.195150328,-1.863205909,1.097075126,0.059632897,0.032971953,1.911136109,-0.180280183,2.250728297,-0.359754435,0.142625178,-1.152946687,-0.149851417,-0.107629604,-0.241319422,-0.365344656,-0.701928814,-2.009007367,-1.157441516,0.208869711,0.663610371,-0.107520289,0.380456835,0.92713608,-0.00874113,0.52215928,0.352211451,-1.743461442,-0.529672651,0.508785745,-1.106212471,D,0
-2.162950672,1.104709926,-0.887882944,0.6428047,-0.111995619,-0.057047869,-0.235954623,0.029665634,0.744604176,-1.259420903,-1.009122127,0.772827585,0.504805535,0.193444707,-0.075384932,0.382636606,-0.104994549,0.527486664,-1.813513134,0.647849955,-1.019832813,-0.77070653,1.73799949,-1.003316584,0.707195201,-1.227871656,1.118400928,-0.538130096,0.00331444,0.607539812,D,0
-0.076428082,-0.759297942,0.226231871,-1.79784363,0.855466857,0.510016419,0.4779866,-0.316712925,-0.837942424,0.463797198,-0.714638116,1.358502171,-0.025859632,-0.769710525,0.428473669,0.466619791,0.471787498,-1.278422562,-1.120261344,0.825974161,-1.470762668,1.768789993,1.191620277,1.401705,1.065901801,-0.803396631,-2.04705232,0.071463252,-0.340014222,1.019497621,D,0
1.026894958,1.27005045,0.541398995,0.035647657,2.63962808,0.826289595,1.081414567,1.621676896,0.498713833,0.343605192,1.034881087,-0.464291628,0.228575768,1.108973492,0.581257315,-0.52258694,1.590492844,-0.22879777,-1.091410874,-1.162525415,0.674501164,0.261075671,-0.179468261,0.633641372,0.233387404,-1.349727836,0.707814978,-0.129937914,0.055044488,-0.918580151,D,0
0.113583597,0.69282657,-0.112502791,0.858073105,0.646182524,-0.968579695,-1.240851333,-0.28525707,-0.108953745,0.828775197,-0.294382081,-0.035009602,3.096249316,-1.644601462,0.895588648,0.241478137,0.158289179,-0.25277425,1.290504464,0.429283788,-0.828661585,0.500981459,-1.692348103,-0.48665545,0.890057986,-0.915806756,-0.346555135,0.551514956,0.257845648,2.05875641,A,1
0.589412681,0.325740923,-1.005995577,-1.310790207,1.001006508,-0.382232469,0.740412887,-1.154542874,-0.439612958,2.068730333,1.720843179,-0.588624143,0.504187249,0.369942802,-1.055053217,-0.962269801,-0.065270129,-0.074761633,-0.652279579,-0.429130522,-1.482101708,-0.19433412,-0.009719222,-0.774845972,1.087440497,0.981363395,-1.529598578,0.002507024,-1.38625254,0.433412269,C,1
0.639391063,-1.062054529,-0.575663956,0.154133156,0.468308288,1.302355644,-0.676867642,0.069559846,-0.024308909,1.1559278,-2.415193339,1.24818659,1.52949747,0.591879866,-0.5177061,-0.49580524,0.841911899,0.499544449,-1.000826173,0.410596972,-0.435985911,1.531345664,0.384527962,-0.071275159,-0.174704771,-0.429988965,-0.911471897,1.579554981,-1.227481278,-0.081002248,A,0
0.714360087,0.068453822,1.178724557,0.310017149,0.147598038,1.875238605,-0.609017825,0.565384255,-0.020301035,-1.078354651,1.549955701,-0.081566814,0.068998018,-1.570393374,-0.668325344,-0.512494536,-0.147420221,-1.926147655,2.887116328,0.603645376,1.651759038,-0.063390967,1.274013999,-0.67577386,-0.000948869,-0.764419437,-0.089430812,1.643916284,-0.14580796,0.632553144,A,0
0.982148521,-0.180808603,-1.420346134,-0.947386812,1.658573841,-1.909210514,1.799161398,1.781484956,-1.248247573,-1.421501751,1.040477636,0.003809488,-0.485633285,-0.163394375,-0.434340224,1.713192259,0.092413056,-0.335992539,0.228631119,-0.531584657,-1.544659524,0.796416836,1.64822317,-0.860556686,0.868410109,0.36333619,0.929652733,1.568649252,0.32973901,-0.936087518,B,0
0.389540185,1.06895011,-2.009538985,-0.038544079,-1.453626957,1.116472847,0.543692334,-0.725020229,1.211907002,1.484009628,1.015678557,-1.551197887,-0.66361355,-0.517177216,-0.53297865,-0.23008617,-0.907508851,-0.241575299,0.130927416,-0.590407271,-0.719920801,0.879628304,0.304476454,-0.567031831,2.19869474,-0.204303931,0.175150724,-0.808511219,-2.145155821,-0.284687923,C,1
0.398259809,-1.778631007,0.66752038,1.430279834,0.785876363,0.341090271,-1.295138989,-3.117299579,2.340560229,0.295537397,-1.81476338,-2.495283816,-0.907736802,0.327310403,-0.224439028,0.679015187,0.986508789,-0.318592002,0.460706359,0.337927563,-0.046582389,1.172365099,0.356741826,0.1381486,0.601540309,-0.191011766,0.566088342,0.133077529,0.911656772,-0.307534423,A,1
0.35138618,-1.004808817,0.420234396,1.04248057,0.88611458,0.298210269,-1.319905754,0.467190771,-0.84785188,0.67831845,0.343216245,-0.366978514,1.077350846,0.470658139,1.022749599,1.57532812,-0.705440141,1.0366027,1.439050865,-0.902852088,-0.446453983,-1.799497672,-1.19221411,-1.187223983,-0.338288221,-0.194701601,1.264945446,2.652602142,-1.520164246,-0.586613895,D,0
1.373447116,1.318280556,0.9606367,-0.827474527,-0.018371769,0.588237356,0.542886805,1.627223928,-0.899925175,-0.00158727,-0.439240833,1.055864678,-1.249639401,0.279702033,-0.358497729,1.682561434,-1.1497378,1.785407004,0.199850817,1.080993923,0.031565354,-0.999658711,-0.442441092,0.710490975,-1.281462236,1.910266012,0.487366918,0.996156193,1.298335973,1.412720362,E,0
1.514874785,-1.120510231,0.968968349,0.084321905,1.835974513,-0.153951354,0.604563283,0.451753718,0.111236337,-0.544758937,-2.066659525,-0.005507308,2.376358577,-0.402513825,-0.524064496,0.310645701,-0.588710394,0.427034324,-0.855235267,-1.538575513,-0.490529198,1.035105891,-0.691704964,0.150369015,-0.96223375,2.027658578,0.949335242,0.992504688,0.890074207,-1.607497379,D,0
